reportingYear,EPRTRAnnexIMainActivity,Longitude,Latitude,Pollutant,Releases,distance_from_rome_km,Sector_Chemical industry,Sector_Energy sector,Sector_Intensive livestock production and aquaculture,Sector_Mineral industry,Sector_Other activities,Sector_Paper and wood production and processing,Sector_Production and processing of metals,Sector_Waste and wastewater management
2022,3(c),12.7167,42.0001,Nitrogen oxides (NOX),497600.0,21.188596822069414,0,0,0,1,0,0,0,0
2021,5(d),12.2707,43.2088,Methane (CH4),1458500.0,146.3923527518459,0,0,0,0,0,0,0,1
2023,7(a),12.6181,42.8308,Ammonia (NH3),10470.0,103.67211424923143,0,0,1,0,0,0,0,0
2021,7(a),10.8836,44.9178,Ammonia (NH3),32200.0,359.65515938708734,0,0,1,0,0,0,0,0
2022,7(a),9.7744,45.5614,Ammonia (NH3),10186.0,461.80887571490143,0,0,1,0,0,0,0,0
2023,4(a),15.1752,37.2191,Carbon dioxide (CO2),261391000.0,569.10296764055,1,0,0,0,0,0,0,0
2023,8(b),8.0236,44.6986,Carbon dioxide (CO2),209288000.0,477.0019609773903,0,0,0,0,0,0,0,0
2024,7(a),12.1425,46.1319,Ammonia (NH3),11977.0,471.1037214234051,0,0,1,0,0,0,0,0
2022,7(a),10.6515,45.1018,Ammonia (NH3),15808.0,385.55249032410495,0,0,1,0,0,0,0,0
2021,7(a),10.7597,44.9633,Ammonia (NH3),10831.0,368.0487575899815,0,0,1,0,0,0,0,0
2021,9(c),13.4258,41.9964,Hydro-fluorocarbons (HFCS),190.0,77.56184590909317,0,0,0,0,1,0,0,0
2024,5(b),14.3883,40.9667,Nitrogen oxides (NOX),256445.8,188.96086567559271,0,0,0,0,0,0,0,1
2022,3(c),10.963889,46.040556,Ammonia (NH3),11902.0,476.13534821064076,0,0,0,1,0,0,0,0
2021,3(e),10.4017,43.7194,Nitrogen oxides (NOX),104017.0,264.55411578451634,0,0,0,1,0,0,0,0
2023,5(d),8.5178,44.9339,Methane (CH4),270100.0,465.56260610650116,0,0,0,0,0,0,0,1
2024,5(d),12.3233,43.9819,Methane (CH4),205390.0,231.6141855914539,0,0,0,0,0,0,0,1
2021,7(a),11.9464,45.7189,Ammonia (NH3),19537.0,426.6166354354654,0,0,1,0,0,0,0,0
2022,2(b),10.2269,45.5333,Zinc and compounds (as Zn),997.5245,442.934350852115,0,0,0,0,0,0,1,0
2022,7(a),10.8663,44.6733,Ammonia (NH3),10538.0,335.1117411102934,0,0,1,0,0,0,0,0
2021,7(a),12.3806,45.9436,Ammonia (NH3),16457.0,449.41201775218593,0,0,1,0,0,0,0,0
2024,7(a),12.184,44.224,Ammonia (NH3),24998.0,259.3497803053749,0,0,1,0,0,0,0,0
2022,2(d),12.1489,45.5169,Copper and compounds (as Cu),200.02,402.8378534703248,0,0,0,0,0,0,1,0
2023,1(c),9.6491,45.2219,Carbon dioxide (CO2),474170591.3,434.4931203224939,0,1,0,0,0,0,0,0
2023,7(a),10.0538,45.488,Ammonia (NH3),19341.0,444.34274870361514,0,0,1,0,0,0,0,0
2021,7(a),12.1202,45.315,Ammonia (NH3),21520.0,380.62504314893107,0,0,1,0,0,0,0,0
2021,4(a),10.8376,45.1457,Benzene,1482.8211,384.57325764280205,1,0,0,0,0,0,0,0
2024,3(c),12.7167,42.0001,Nitrogen oxides (NOX),406136.0,21.188596822069414,0,0,0,1,0,0,0,0
2024,7(a),12.0903,44.1594,Ammonia (NH3),25071.0,253.08325699390863,0,0,1,0,0,0,0,0
2024,2(b),17.1999,40.5167,Chlorine and inorganic compounds (as HCl),10000.0,422.49503361756746,0,0,0,0,0,0,1,0
2022,4(a),12.2363,45.4438,Carbon dioxide (CO2),320499480.0,394.29587462725914,1,0,0,0,0,0,0,0
2022,7(a),10.5667,45.0378,Ammonia (NH3),10900.0,381.7658808010593,0,0,1,0,0,0,0,0
2023,7(a),9.7522,45.4597,Ammonia (NH3),50750.0,452.8383352362398,0,0,1,0,0,0,0,0
2024,5(d),10.8733,45.4213,Methane (CH4),287228.0,412.4253255187534,0,0,0,0,0,0,0,1
2021,2(b),7.9431,44.3878,Zinc and compounds (as Zn),291.0,461.19956903962077,0,0,0,0,0,0,1,0
2023,1(a),15.1825,37.1791,Nitrogen oxides (NOX),421937.0,573.451982183205,0,1,0,0,0,0,0,0
2024,2(b),10.2008,45.6489,Arsenic and compounds (as As),28.0,455.4495951039566,0,0,0,0,0,0,1,0
2024,3(a),15.8972,40.3136,Nitrogen oxides (NOX),180740.4,335.23428566249964,0,0,0,1,0,0,0,0
2022,1(c),10.8354,45.149,Carbon dioxide (CO2),1719017866.0,384.9776214382663,0,1,0,0,0,0,0,0
2021,3(c),15.6736,40.9497,Nitrogen oxides (NOX),337770.0,285.2888248631794,0,0,0,1,0,0,0,0
2022,4(a),11.3403,44.3806,Non-methane volatile organic compounds (NMVOC),115000.0,291.0394415614443,1,0,0,0,0,0,0,0
2022,3(e),9.093056,45.429722,Nitrogen oxides (NOX),194110.0,478.16514829891844,0,0,0,1,0,0,0,0
2023,4(b),10.4739,43.4089,Carbon dioxide (CO2),257547000.0,235.36059793219042,1,0,0,0,0,0,0,0
2023,7(a),8.876111,45.638611,Ammonia (NH3),12613.0,506.88873597426,0,0,1,0,0,0,0,0
2021,9(c),8.9946,45.6018,Non-methane volatile organic compounds (NMVOC),588036.0,498.16775196513777,0,0,0,0,1,0,0,0
2022,2(d),9.6606,45.6228,Benzene,1555.0,472.1129597083399,0,0,0,0,0,0,1,0
2024,7(a),9.8837,45.2535,Ammonia (NH3),16756.0,427.85533723073735,0,0,1,0,0,0,0,0
2021,5(c),16.232472,38.858111,Ammonia (NH3),311140.0,463.33112205061144,0,0,0,0,0,0,0,1
2023,3(a),16.0871,40.4101,Carbon dioxide (CO2),163581000.0,343.3499001389804,0,0,0,1,0,0,0,0
2021,7(a),10.7625,45.335555,Ammonia (NH3),18019.3,406.39615570483915,0,0,1,0,0,0,0,0
2022,7(a),12.709653,46.047758,Ammonia (NH3),19798.0,461.21357397350914,0,0,1,0,0,0,0,0
2022,1(a),15.1825,37.1791,Non-methane volatile organic compounds (NMVOC),211026.0,573.451982183205,0,1,0,0,0,0,0,0
2023,7(a),10.7642,45.29,Ammonia (NH3),21624.0,401.6137784790315,0,0,1,0,0,0,0,0
2021,7(a),10.0414,45.2144,Ammonia (NH3),30645.0,417.9548551413256,0,0,1,0,0,0,0,0
2023,7(a),7.8898,44.9805,Ammonia (NH3),20348.0,505.2549258306158,0,0,1,0,0,0,0,0
2021,7(a),12.1286,44.1903,Ammonia (NH3),10310.0,256.10749036609167,0,0,1,0,0,0,0,0
2021,3(c),18.1997,40.1678,Nitrogen oxides (NOX),658000.0,515.6671288858599,0,0,0,1,0,0,0,0
2021,1(c),7.7516,45.1622,Nitrogen oxides (NOX),215657.1,526.7586534673983,0,1,0,0,0,0,0,0
2024,6(b),12.2345,44.9115,Ammonia (NH3),53340.0,335.21991004178903,0,0,0,0,0,1,0,0
2023,3(c),13.2503,38.190833,Nitrogen oxides (NOX),387927.0,417.7054329667705,0,0,0,1,0,0,0,0
2024,2(a),10.2269,45.5333,Nitrogen oxides (NOX),282033.4,442.934350852115,0,0,0,0,0,0,1,0
2024,9(c),11.3992,45.3093,Non-methane volatile organic compounds (NMVOC),242379.0,388.93979019538864,0,0,0,0,1,0,0,0
2023,4(e),9.3585,45.5945,Hydro-fluorocarbons (HFCS),178.0,481.61083842064687,1,0,0,0,0,0,0,0
2022,7(a)(ii),8.9981,45.1747,Ammonia (NH3),15193.0,460.2036883825491,0,0,1,0,0,0,0,0
2021,3(e),13.2324,45.7701,Chlorine and inorganic compounds (as HCl),11300.0,434.0513576127998,0,0,0,1,0,0,0,0
2022,7(a),13.1978,46.0033,Ammonia (NH3),21450.0,459.3932605825412,0,0,1,0,0,0,0,0
2024,7(a),9.8306,45.5139,Ammonia (NH3),11179.0,455.0647377577469,0,0,1,0,0,0,0,0
2024,7(a),10.1992,45.4786,Ammonia (NH3),17890.0,438.366642760002,0,0,1,0,0,0,0,0
2021,7(a),10.82,44.6061,Ammonia (NH3),25787.0,329.8104764377515,0,0,1,0,0,0,0,0
2023,7(a),10.2358,45.2931,Ammonia (NH3),20300.0,418.5897015482794,0,0,1,0,0,0,0,0
2022,2(b),17.1999,40.5167,Nitrogen oxides (NOX),3818300.0,422.49503361756746,0,0,0,0,0,0,1,0
2021,7(a),10.6521,44.8698,Ammonia (NH3),22250.0,361.9904384237353,0,0,1,0,0,0,0,0
2022,7(a),12.07,44.62,Ammonia (NH3),20510.0,304.1040312988552,0,0,1,0,0,0,0,0
2021,7(a),9.9297,45.0903,Ammonia (NH3),32830.0,410.4182855616139,0,0,1,0,0,0,0,0
2024,7(a),12.1432,45.6082,Ammonia (NH3),12560.0,412.99579937624657,0,0,1,0,0,0,0,0
2022,7(a),10.9547,44.7678,Methane (CH4),142434.0,342.0878227945467,0,0,1,0,0,0,0,0
2022,1(c),10.4494,43.3816,Carbon dioxide (CO2),772019640.0,234.66174872826318,0,1,0,0,0,0,0,0
2022,7(a),16.0768,40.9085,Ammonia (NH3),118229.0,318.38896765571116,0,0,1,0,0,0,0,0
2022,1(c),12.2458,45.4313,Carbon dioxide (CO2),2872828241.7,392.8681219243284,0,1,0,0,0,0,0,0
2021,7(a),10.898994,44.985167,Ammonia (NH3),16411.0,366.1820399649486,0,0,1,0,0,0,0,0
2022,6(b),10.5667,44.9333,Nitrogen oxides (NOX),160120.0,371.24431001675197,0,0,0,0,0,1,0,0
2024,7(a),10.3511,45.3533,Ammonia (NH3),13660.0,420.69931035990237,0,0,1,0,0,0,0,0
2022,5(a),14.322,41.626,Chlorofluorocarbons (CFCs),28.2,154.5071221193467,0,0,0,0,0,0,0,1
2024,7(a),9.9667,45.2242,Ammonia (NH3),18620.0,421.7793827600452,0,0,1,0,0,0,0,0
2023,7(a),10.7811,45.2879,Ammonia (NH3),13723.0,400.92528303763004,0,0,1,0,0,0,0,0
2022,1(c),7.9005,45.1854,Nitrous oxide (N2O),16613.0,519.876589257793,0,1,0,0,0,0,0,0
2021,7(a),8.2072,45.3925,Ammonia (NH3),23400.0,519.1438594761113,0,0,1,0,0,0,0,0
2022,5(b),9.0706,45.5042,Chlorine and inorganic compounds (as HCl),12735.0,485.8999911744329,0,0,0,0,0,0,0,1
2024,7(a),10.2613,45.201,Ammonia (NH3),32660.0,408.54594083217023,0,0,1,0,0,0,0,0
2021,7(a),15.917222,41.855,Ammonia (NH3),25396.8,283.24440313804433,0,0,1,0,0,0,0,0
2022,1(c),10.6167,44.7,Carbon dioxide (CO2),141959000.0,346.2112452441395,0,1,0,0,0,0,0,0
2021,1(a),8.8768,45.0997,Benzene,2766.87,459.8924322368035,0,1,0,0,0,0,0,0
2023,4(b),12.25,44.45,Carbon dioxide (CO2),186766000.0,283.93915705228454,1,0,0,0,0,0,0,0
2022,7(a),11.06299695,44.94008451,Ammonia (NH3),10209.0,357.00387277993946,0,0,1,0,0,0,0,0
2023,2(b),13.0778,46.2306,Nitrogen oxides (NOX),116330.0,483.46211416770933,0,0,0,0,0,0,1,0
2021,7(a),10.7467,45.2418,Ammonia (NH3),37787.0,397.10992461724027,0,0,1,0,0,0,0,0
2021,4(b),11.5921,44.856,Ammonia (NH3),63053.0,336.40887356733657,1,0,0,0,0,0,0,0
2023,3(c),,,Nitrogen oxides (NOX),405337.0,,0,0,0,1,0,0,0,0
2022,1(c),9.4,45.45,Methane (CH4),315744.0,466.3737875856662,0,1,0,0,0,0,0,0
2022,1(c),18.0321,40.5638,Arsenic and compounds (as As),144.8053,486.1548254028064,0,1,0,0,0,0,0,0
2024,3(c),10.3444,45.5153,Ammonia (NH3),52807.0,437.306929605887,0,0,0,1,0,0,0,0
2024,7(a),12.0511,44.4681,Ammonia (NH3),11060.0,287.5226761084846,0,0,1,0,0,0,0,0
2021,7(a),10.666,45.0917,Ammonia (NH3),11620.0,384.07092050011505,0,0,1,0,0,0,0,0
2021,7(a),8.4634,45.4033,Ammonia (NH3),12680.0,506.5989693847183,0,0,1,0,0,0,0,0
2022,3(c),12.487222,42.539722,Nitrogen oxides (NOX),234680.0,70.82652735983251,0,0,0,1,0,0,0,0
2022,1(c),8.4308,44.2766,Nitrogen oxides (NOX),189000.0,422.5973244927098,0,1,0,0,0,0,0,0
2024,7(a),11.7678,44.9256,Ammonia (NH3),11727.0,341.22881990238113,0,0,1,0,0,0,0,0
2023,8(b),11.3028,45.0292,Nitrogen oxides (NOX),186906.0,360.72672194530134,0,0,0,0,0,0,0,0
2021,3(e),8.3089,44.4447,Nitrogen oxides (NOX),289899.0,441.7092860060149,0,0,0,1,0,0,0,0
2024,7(a),9.3512,45.1834,Ammonia (NH3),14074.0,444.1401429047182,0,0,1,0,0,0,0,0
2021,6(b),10.7984,45.1776,Carbon dioxide (CO2),131431000.0,388.9877888059075,0,0,0,0,0,1,0,0
2022,1(c),7.9005,45.1854,Carbon monoxide (CO),657609.0,519.876589257793,0,1,0,0,0,0,0,0
2024,7(a),9.173889,45.469167,Ammonia (NH3),17338.0,478.05873061814333,0,0,1,0,0,0,0,0
2022,7(a),12.3811,44.0086,Ammonia (NH3),30732.0,234.34213329577935,0,0,1,0,0,0,0,0
2021,1(a),17.193,40.4892,Carbon dioxide (CO2),985618000.0,423.1599159692294,0,1,0,0,0,0,0,0
2022,7(a)(ii),9.781944,45.115,Ammonia (NH3),17116.0,418.865996918717,0,0,1,0,0,0,0,0
2024,1(c),8.7397,45.6203,Carbon dioxide (CO2),128369000.0,511.6199893408119,0,1,0,0,0,0,0,0
2024,6(b),10.5667,44.9333,Nitrogen oxides (NOX),182260.0,371.24431001675197,0,0,0,0,0,1,0,0
2021,7(a),7.683,45.188,Ammonia (NH3),12600.0,532.6819879183805,0,0,1,0,0,0,0,0
2022,7(a),10.3167,45.4667,Ammonia (NH3),22350.0,433.27253012501194,0,0,1,0,0,0,0,0
2022,7(a),11.7359,45.5142,Nitrous oxide (N2O),10118.0,406.1895407298534,0,0,1,0,0,0,0,0
2022,3(c),11.7543,45.6298,Nitrogen oxides (NOX),216332.0,418.68038827244806,0,0,0,1,0,0,0,0
2021,7(a),12.444467,42.587058,Ammonia (NH3),135290.0,76.20600973281782,0,0,1,0,0,0,0,0
2022,7(a),11.0078,44.9839,Ammonia (NH3),10091.0,363.0517960221433,0,0,1,0,0,0,0,0
2022,1(c),18.0321,40.5638,Sulphur oxides (SOX),2032539.0,486.1548254028064,0,1,0,0,0,0,0,0
2021,1(a),15.1905,37.2216,Nickel and compounds (as Ni),284.8233,569.3767495576742,0,1,0,0,0,0,0,0
2021,3(e),8.2708,44.9044,Nitrogen oxides (NOX),136900.0,477.2936154197091,0,0,0,1,0,0,0,0
2023,1(a),10.3365,43.5872,Non-methane volatile organic compounds (NMVOC),257150.0,257.2528399694245,0,1,0,0,0,0,0,0
2022,8(b),12.5268,43.0992,Ammonia (NH3),16516.0,133.05694911591047,0,0,0,0,0,0,0,0
2021,3(c),10.093611,45.737778,Nitrogen oxides (NOX),399300.0,467.92007572776174,0,0,0,1,0,0,0,0
2024,1(c),8.9733,45.0286,Nitrogen oxides (NOX),239498.0,448.95765443327025,0,1,0,0,0,0,0,0
2024,7(a),7.851667,44.576111,Ammonia (NH3),14990.0,479.36895543929313,0,0,1,0,0,0,0,0
2022,4(c),11.365556,45.5025,Ammonia (NH3),22539.9,410.4487397514657,1,0,0,0,0,0,0,0
2023,7(a),10.403,45.0662,Ammonia (NH3),10478.0,390.1632110520144,0,0,1,0,0,0,0,0
2024,4(e),9.3747,45.4044,Non-methane volatile organic compounds (NMVOC),557000.0,463.2452754182313,1,0,0,0,0,0,0,0
2021,7(a),16.0768,40.9085,Ammonia (NH3),95181.0,318.38896765571116,0,0,1,0,0,0,0,0
2023,2(d),13.225,43.1525,Zinc and compounds (as Zn),821.0,151.24208336624883,0,0,0,0,0,0,1,0
2021,3(c),10.3444,45.5153,Benzene,3816.0,437.306929605887,0,0,0,1,0,0,0,0
2024,4(a),,,Nitrogen oxides (NOX),113136.0,,1,0,0,0,0,0,0,0
2023,3(c),12.7394,46.1778,Carbon dioxide (CO2),423066010.0,475.75427963107893,0,0,0,1,0,0,0,0
2023,7(a),12.3486,45.6836,Ammonia (NH3),13093.0,420.5728976213861,0,0,1,0,0,0,0,0
2022,7(a)(i),9.393611,46.250833,Ammonia (NH3),11180.0,543.2011828119051,0,0,1,0,0,0,0,0
2021,7(a),9.938611,45.388333,Ammonia (NH3),11870.0,438.7688725846422,0,0,1,0,0,0,0,0
2022,9(c),9.7139,45.0506,Non-methane volatile organic compounds (NMVOC),582200.0,415.77642007803644,0,0,0,0,1,0,0,0
2024,2(b),10.2008,45.6489,Zinc and compounds (as Zn),389.12,455.4495951039566,0,0,0,0,0,0,1,0
2022,7(a),11.0075,44.9942,Ammonia (NH3),34456.0,364.1372799092765,0,0,1,0,0,0,0,0
2024,7(a),12.2123,44.9979,Ammonia (NH3),14599.8,344.92200432794266,0,0,1,0,0,0,0,0
2021,7(a),9.8061,45.1922,Ammonia (NH3),81580.0,425.14004008084015,0,0,1,0,0,0,0,0
2022,7(a),9.715278,45.503845,Ammonia (NH3),16416.0,458.52873817223474,0,0,1,0,0,0,0,0
2024,7(a),11.0885,44.9487,Ammonia (NH3),14058.0,357.24733520922206,0,0,1,0,0,0,0,0
2023,7(a),12.0059,44.1581,Ammonia (NH3),13862.0,253.92589573596723,0,0,1,0,0,0,0,0
2021,2(e),8.774444,39.550278,Lead and compounds (as Pb),368.0,408.33604857150374,0,0,0,0,0,0,1,0
2024,7(a),10.3675,45.3131,Ammonia (NH3),10662.0,416.10655052091795,0,0,1,0,0,0,0,0
2023,7(a),11.051317,45.006433,Ammonia (NH3),18434.0,364.2706792278206,0,0,1,0,0,0,0,0
2023,7(a)(ii),7.9185,45.2776,Ammonia (NH3),10780.0,525.902779792002,0,0,1,0,0,0,0,0
2023,2(b),12.6667,42.5667,Nitrogen oxides (NOX),585500.0,75.14187357873665,0,0,0,0,0,0,1,0
2021,7(a)(ii),9.2286,45.225,Ammonia (NH3),14799.0,453.5506780441767,0,0,1,0,0,0,0,0
2022,9(c),14.6975,40.7322,Non-methane volatile organic compounds (NMVOC),191748.0,225.2292308000999,0,0,0,0,1,0,0,0
2022,2(e),9.8061,45.1922,Carbon monoxide (CO),687910.0,425.14004008084015,0,0,0,0,0,0,1,0
2023,5(d),12.1436,44.0833,Methane (CH4),360870.9,244.15178584014328,0,0,0,0,0,0,0,1
2024,7(a),10.0802,45.3384,Ammonia (NH3),10613.0,428.6304708525926,0,0,1,0,0,0,0,0
2024,7(a),10.4417,44.6222,Ammonia (NH3),10700.0,345.1045255408196,0,0,1,0,0,0,0,0
2021,3(e),10.6864,43.8683,Arsenic and compounds (as As),22.0,263.6362401569864,0,0,0,1,0,0,0,0
2021,7(a),9.8353,45.4525,Ammonia (NH3),124970.0,448.92643101605097,0,0,1,0,0,0,0,0
2021,1(c),11.4777,43.5643,Nitrogen oxides (NOX),221575.1,202.61650375491504,0,1,0,0,0,0,0,0
2022,5(d),11.5667,44.6333,Methane (CH4),269694.4,312.80361908016346,0,0,0,0,0,0,0,1
2021,7(a),10.879492,45.229942,Ammonia (NH3),16005.0,392.2042619421258,0,0,1,0,0,0,0,0
2021,7(a)(i),13.2869,45.9403,Ammonia (NH3),28390.0,453.3849634237648,0,0,1,0,0,0,0,0
2023,7(a),8.553056,45.589444,Ammonia (NH3),17233.0,517.9163993349813,0,0,1,0,0,0,0,0
2021,5(b),10.2114,45.5119,Chlorine and inorganic compounds (as HCl),25214.5,441.2971093995787,0,0,0,0,0,0,0,1
2023,1(c),9.8308,44.0738,Methane (CH4),1291475.0,324.4389984142978,0,1,0,0,0,0,0,0
2024,7(a),12.6429,42.763483,Ammonia (NH3),26140.0,96.45819290976303,0,0,1,0,0,0,0,0
2021,7(a),12.0931,44.0156,Ammonia (NH3),12916.0,237.21300189325453,0,0,1,0,0,0,0,0
2024,7(a),12.805,45.9131,Ammonia (NH3),35887.0,446.60873598737766,0,0,1,0,0,0,0,0
2022,1(c),7.9005,45.1854,Carbon dioxide (CO2),1122827935.0,519.876589257793,0,1,0,0,0,0,0,0
2022,7(a),12.359722,44.133889,Ammonia (NH3),16864.0,248.33438557468116,0,0,1,0,0,0,0,0
2024,1(c),11.313167,45.019778,Nitrogen oxides (NOX),183503.4,359.4962804968079,0,1,0,0,0,0,0,0
2023,7(a),10.0181,45.44,Ammonia (NH3),12676.0,440.88599281539393,0,0,1,0,0,0,0,0
2022,7(a),10.5739,44.9908,Ammonia (NH3),20300.0,376.78616163868645,0,0,1,0,0,0,0,0
2022,1(c),8.8666,45.1002,Nitrous oxide (N2O),45970.0,460.4565851575858,0,1,0,0,0,0,0,0
2022,7(a)(i),13.8773,42.6617,Ammonia (NH3),12500.0,141.51102503888478,0,0,1,0,0,0,0,0
2022,7(a),10.5469,44.9964,Ammonia (NH3),29186.0,378.2513880849198,0,0,1,0,0,0,0,0
2021,1(c),9.6831,45.3286,Methane (CH4),425135.0,443.1028237477304,0,1,0,0,0,0,0,0
2021,7(a),12.9669,46.1539,Ammonia (NH3),10790.0,474.19245201438366,0,0,1,0,0,0,0,0
2021,1(c),10.4494,43.3822,Nitrous oxide (N2O),15049.0,234.7079187361305,0,1,0,0,0,0,0,0
2023,7(a),12.313056,43.941667,Ammonia (NH3),20808.0,227.2024811025456,0,0,1,0,0,0,0,0
2021,7(a),13.3268,46.0815,Ammonia (NH3),17470.0,469.366932158377,0,0,1,0,0,0,0,0
2022,1(c),18.0321,40.5638,Carbon monoxide (CO),573934.8,486.1548254028064,0,1,0,0,0,0,0,0
2024,7(a),12.5004,42.7933,Ammonia (NH3),14850.0,99.01962777935793,0,0,1,0,0,0,0,0
2022,1(a),9.0113,39.0971,Non-methane volatile organic compounds (NMVOC),513096.6,429.0677199992063,0,1,0,0,0,0,0,0
2022,3(e),9.08,45.417778,Arsenic and compounds (as As),26.28,477.6953317555612,0,0,0,1,0,0,0,0
2021,7(a),10.6411,45.3053,Ammonia (NH3),21229.0,406.7342125644568,0,0,1,0,0,0,0,0
2024,4(b),12.2333,44.4333,Sulphur oxides (SOX),1529269.2,282.1861503637189,1,0,0,0,0,0,0,0
2023,7(a),9.468721,45.105099,Ammonia (NH3),12190.0,431.6913705194391,0,0,1,0,0,0,0,0
2022,6(b),10.5167,44.9167,Nitrogen oxides (NOX),286000.0,371.29893725265117,0,0,0,0,0,1,0,0
2023,3(e),8.3269,44.3328,Zinc and compounds (as Zn),288.0,432.96114215749304,0,0,0,1,0,0,0,0
2024,7(a),10.8179,45.0899,Ammonia (NH3),33793.0,379.3479112993645,0,0,1,0,0,0,0,0
2021,2(a),10.2269,45.5333,Copper and compounds (as Cu),233.35,442.934350852115,0,0,0,0,0,0,1,0
2021,1(a),15.1905,37.2216,Zinc and compounds (as Zn),623.0584,569.3767495576742,0,1,0,0,0,0,0,0
2023,3(c),9.7192,40.5425,Carbon dioxide (CO2),149275537.0,277.1588315763164,0,0,0,1,0,0,0,0
2023,2(b),10.459167,45.4625,Nitrogen oxides (NOX),153431.2,428.34294478117357,0,0,0,0,0,0,1,0
2021,2(b),12.6667,42.5667,Non-methane volatile organic compounds (NMVOC),143800.0,75.14187357873665,0,0,0,0,0,0,1,0
2023,1(a),8.9466,44.5752,Nitrogen oxides (NOX),102460.9,413.42809160734026,0,1,0,0,0,0,0,0
2021,7(a),12.3579,45.8274,Ammonia (NH3),12057.5,436.5366308911425,0,0,1,0,0,0,0,0
2023,1(c),17.2152,40.5108,Nitrogen oxides (NOX),1053900.0,423.94185302872364,0,1,0,0,0,0,0,0
2022,7(a),12.6558,46.1008,Ammonia (NH3),10196.0,466.97008663548957,0,0,1,0,0,0,0,0
2024,7(a),11.0014,44.9542,Ammonia (NH3),16436.0,360.119946404735,0,0,1,0,0,0,0,0
2023,7(a)(ii),9.7425,45.21,Ammonia (NH3),16334.0,429.4498027026977,0,0,1,0,0,0,0,0
2022,1(a),8.7858,45.4372,Nitrous oxide (N2O),11727.2,493.3600021474541,0,1,0,0,0,0,0,0
2024,5(b),9.6097,45.6356,Carbon dioxide (CO2),204780500.0,475.32489616255566,0,0,0,0,0,0,0,1
2023,7(a),8.1345,45.4249,Ammonia (NH3),15062.0,525.6569957465897,0,0,1,0,0,0,0,0
2023,7(a),11.060595,45.552892,Ammonia (NH3),19755.0,421.93026850976213,0,0,1,0,0,0,0,0
2022,3(c),13.0042,41.7367,Ammonia (NH3),23597.0,45.95489691933602,0,0,0,1,0,0,0,0
2023,1(c),15.1825,37.1791,Cadmium and compounds (as Cd),32.02,573.451982183205,0,1,0,0,0,0,0,0
2021,2(b),12.6667,42.5667,Nitrogen oxides (NOX),728700.0,75.14187357873665,0,0,0,0,0,0,1,0
2024,7(a),7.7847,44.5853,Ammonia (NH3),15599.0,484.23863177920754,0,0,1,0,0,0,0,0
2021,7(a)(ii),8.4515,44.8639,Ammonia (NH3),12900.0,463.84879971719874,0,0,1,0,0,0,0,0
2021,1(c),11.7654,42.1231,Nitrous oxide (N2O),18580.0,65.17174386427507,0,1,0,0,0,0,0,0
2023,7(a),11.3586,45.1281,Ammonia (NH3),13938.0,370.1756752096091,0,0,1,0,0,0,0,0
2022,7(a),13.016944,45.884722,Ammonia (NH3),11930.0,444.7269105358692,0,0,1,0,0,0,0,0
2024,3(c),12.6178,43.2844,Nitrogen oxides (NOX),672600.0,153.94793754868223,0,0,0,1,0,0,0,0
2021,5(d),11.5881,45.1389,Methane (CH4),137250.0,367.20775494242633,0,0,0,0,0,0,0,1
2023,5(b),11.5535,44.8605,Carbon dioxide (CO2),146202000.0,337.58657673341173,0,0,0,0,0,0,0,1
2023,7(a),13.2389,43.4199,Ammonia (NH3),20256.0,179.2846937786241,0,0,1,0,0,0,0,0
2024,7(a),12.359722,44.133889,Ammonia (NH3),14609.0,248.33438557468116,0,0,1,0,0,0,0,0
2023,5(b),12.6615,42.5806,Carbon dioxide (CO2),107784743.7,76.58347838215289,0,0,0,0,0,0,0,1
2022,3(e),10.8997,43.7139,Sulphur oxides (SOX),319521.0,239.8251737876945,0,0,0,1,0,0,0,0
2023,1(c),10.4494,43.3816,Carbon dioxide (CO2),724356101.0,234.66174872826318,0,1,0,0,0,0,0,0
2021,3(c),12.6178,43.2844,Nitrous oxide (N2O),13400.0,153.94793754868223,0,0,0,1,0,0,0,0
2022,1(a),15.219444,37.135556,Zinc and compounds (as Zn),530.05,579.1857861069731,0,1,0,0,0,0,0,0
2021,7(a),9.965,45.4225,Ammonia (NH3),11639.0,441.1174265991551,0,0,1,0,0,0,0,0
2021,7(a),12.072778,43.773333,Ammonia (NH3),22129.0,210.84140240881993,0,0,1,0,0,0,0,0
2024,3(e),8.8501,45.4651,Sulphur oxides (SOX),169500.0,492.7017569508096,0,0,0,1,0,0,0,0
2024,1(a),8.7858,45.4372,"1,1,1-trichloroethane (TCE-1,1,1)",290.9303,493.3600021474541,0,1,0,0,0,0,0,0
2024,3(c),9.7186,45.0497,Ammonia (NH3),22262.0,415.4886311061949,0,0,0,1,0,0,0,0
2022,3(c),13.2503,38.190833,Carbon dioxide (CO2),283188000.0,417.7054329667705,0,0,0,1,0,0,0,0
2021,3(c),13.0042,41.7367,Ammonia (NH3),35832.0,45.95489691933602,0,0,0,1,0,0,0,0
2024,7(a),10.1297,44.8472,Ammonia (NH3),29643.0,379.1454686981345,0,0,1,0,0,0,0,0
2023,7(a),10.885,44.5614,Ammonia (NH3),40315.0,323.14673751838654,0,0,1,0,0,0,0,0
2023,7(a),10.3124,45.0493,Ammonia (NH3),34190.0,391.71118621286234,0,0,1,0,0,0,0,0
